   ,RA,EVADIDO,RESID_ARARAS,BOLSISTA,GRADE_CORRENTE,COD_MATERI,DSC_MAT,DSC_STATUS_MAT,NOTA_MEDIA,PONTUACAO_PS
4962,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF063,Fundamentos da Administração,APROVADO,"9,3","52,00"
4963,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF064,Cálculo Aplicado,APROVADO,"9,2","52,00"
4964,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF067,Engenharia de Software III,APROVADO,"9,3","52,00"
4965,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF068,Tópicos em Linguagem de Programação,APROVADO,"9,2","52,00"
4966,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF069,Segurança e Auditoria de Sistemas,APROVADO,"9,6","52,00"
4967,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF070,Tópicos Especiais em Sistemas de Informação,APROVADO,"9,7","52,00"
4968,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF001,Algoritmos,APROVADO,"9,2","52,00"
4969,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF002,Fundamentos dos Sistemas de Informação,APROVADO,"8,6","52,00"
4970,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF003,Iniciação à Pesquisa Científica,APROVADO,"8,8","52,00"
4971,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF004,Lógica Computacional,APROVADO,"8,8","52,00"
4972,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF005,Matemática Discreta,APROVADO,"8,7","52,00"
4973,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF006,Língua Portuguesa,APROVADO,"9,3","52,00"
4974,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF008,Teoria da Computação,APROVADO,"9,2","52,00"
4975,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF009,Linguagem de Programação I,APROVADO,"9,4","52,00"
4976,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF010,Linguagem de Programação II,APROVADO,"8,8","52,00"
4977,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF011,Linguagem de Programação III,APROVADO,"9,2","52,00"
4978,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF012,Linguagem de Programação IV,APROVADO,"9,9","52,00"
4979,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF015,Programação para WEB I,APROVADO,"9,1","52,00"
4980,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF016,Programação para Web II,APROVADO,"8,5","52,00"
4981,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF017,Programação para Web III,APROVADO,"8,9","52,00"
4982,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF019,Arquitetura e Organização de Computadores,APROVADO,"8,9","52,00"
4983,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF021,Estrutura de Dados I,APROVADO,"9,1","52,00"
4984,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF022,Estrutura de Dados II,APROVADO,"9,2","52,00"
4985,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF024,Modelagem de Negócios,APROVADO,"9,4","52,00"
4986,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF026,Paradigmas de Programação,APROVADO,"9,6","52,00"
4987,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF027,Banco de Dados I,APROVADO,"8,2","52,00"
4988,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF028,Banco de Dados II,APROVADO,"9,1","52,00"
4989,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF029,Sistemas Operacionais I,APROVADO,"8,8","52,00"
4990,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF030,Sistemas Operacionais II,APROVADO,"9,3","52,00"
4991,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF031,Engenharia de Software I,APROVADO,"8,8","52,00"
4992,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF032,Engenharia de Software II,APROVADO,"9,3","52,00"
4993,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF034,Engenharia de Software IV,APROVADO,"8,9","52,00"
4994,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF035,Interface Humano Computador,APROVADO,"9,8","52,00"
4995,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF037,Fundamentos de Probabilidade e Estatística,APROVADO,"9,9","52,00"
4996,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF038,Redes de Computadores I,APROVADO,"9,9","52,00"
4997,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF039,Redes de Computadores II,APROVADO,"9,7","52,00"
4998,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF040,Projeto de Sistemas I,APROVADO,"9,2","52,00"
4999,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF041,Projeto de Sistemas II,APROVADO,"10,0","52,00"
5000,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF042,Pesquisa Operacional,APROVADO,"9,9","52,00"
5001,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF043,Gerência de Projetos,APROVADO,"9,5","52,00"
5002,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF044,Tópicos Avançados em SI I,APROVADO,"9,7","52,00"
5003,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF047,Gestão Financeira de Negócios,APROVADO,"9,6","52,00"
5004,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF054,Oficina de Criatividade,APROVADO,"8,9","52,00"
5005,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF055,Tecnologias de Apoio Educacional,APROVADO,"10,0","52,00"
5006,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF056,Introdução a Orientação a Objetos,APROVADO,"9,4","52,00"
5007,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF057,Computador e Sociedade,APROVADO,"9,2","52,00"
5008,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF058,Elaboração de Projetos SI,APROVADO,"9,4","52,00"
5009,ad099b0a57bf5ff1810e78a78528a7ff,S,S,S,2013,SIF017,Programação para Web III,APROVADO,"5,1","38,00"
5010,ad099b0a57bf5ff1810e78a78528a7ff,S,S,S,2013,SIF016,Programação para Web II,REPROVADO POR NOTA,"1,8","38,00"
5011,ad099b0a57bf5ff1810e78a78528a7ff,S,S,S,2013,SIF021,Estrutura de Dados I,REPROVADO POR NOTA,"3,5","38,00"
5012,ad099b0a57bf5ff1810e78a78528a7ff,S,S,S,2013,SIF021,Estrutura de Dados I,REPROVADO POR NOTA,"3,1","38,00"
5013,ad099b0a57bf5ff1810e78a78528a7ff,S,S,S,2013,SIF026,Paradigmas de Programação,REPROVADO POR NOTA,"4,5","38,00"
5014,ad099b0a57bf5ff1810e78a78528a7ff,S,S,S,2013,SIF026,Paradigmas de Programação,REPROVADO POR NOTA,"2,6","38,00"
5015,ad099b0a57bf5ff1810e78a78528a7ff,S,S,S,2013,SIF027,Banco de Dados I,APROVADO,"5,0","38,00"
5016,ad099b0a57bf5ff1810e78a78528a7ff,S,S,S,2013,SIF028,Banco de Dados II,REPROVADO POR NOTA,"4,7","38,00"
5017,ad099b0a57bf5ff1810e78a78528a7ff,S,S,S,2013,SIF029,Sistemas Operacionais I,APROVADO,"5,8","38,00"
5018,ad099b0a57bf5ff1810e78a78528a7ff,S,S,S,2013,SIF035,Interface Humano Computador,APROVADO,"5,0","38,00"
5019,ad099b0a57bf5ff1810e78a78528a7ff,S,S,S,2013,SIF037,Fundamentos de Probabilidade e Estatística,APROVADO,"5,2","38,00"
5020,ad099b0a57bf5ff1810e78a78528a7ff,S,S,S,2013,SIF038,Redes de Computadores I,REPROVADO POR NOTA,"4,2","38,00"
5021,ad099b0a57bf5ff1810e78a78528a7ff,S,S,S,2013,SIF042,Pesquisa Operacional,APROVADO,"5,5","38,00"
5022,ad099b0a57bf5ff1810e78a78528a7ff,S,S,S,2013,SIF043,Gerência de Projetos,APROVADO,"5,6","38,00"
5023,ad099b0a57bf5ff1810e78a78528a7ff,S,S,S,2013,SIF056,Introdução a Orientação a Objetos,APROVADO,"5,4","38,00"
5024,ad099b0a57bf5ff1810e78a78528a7ff,S,S,S,2013,SIF056,Introdução a Orientação a Objetos,REPROVADO POR NOTA,"3,1","38,00"
5025,ad099b0a57bf5ff1810e78a78528a7ff,S,S,S,2013,SIF058,Elaboração de Projetos SI,REPROVADO POR NOTA,"2,4","38,00"
5026,ad099b0a57bf5ff1810e78a78528a7ff,S,S,S,2013,SIF063,Fundamentos da Administração,APROVADO,"5,0","38,00"
5027,ad099b0a57bf5ff1810e78a78528a7ff,S,S,S,2013,SIF064,Cálculo Aplicado,APROVADO,"7,4","38,00"
5028,ad099b0a57bf5ff1810e78a78528a7ff,S,S,S,2013,SIF065,Modelagem de Negócios,APROVADO,"5,0","38,00"
5029,ad099b0a57bf5ff1810e78a78528a7ff,S,S,S,2013,SIF071,Oficina de Criatividade,APROVADO,"8,1","38,00"
5030,ad099b0a57bf5ff1810e78a78528a7ff,S,S,S,2013,NCS012,Metodologia da Pesquisa Científica,APROVADO,"6,7","38,00"
5031,ad099b0a57bf5ff1810e78a78528a7ff,S,S,S,2013,SIF001,Algoritmos,APROVADO,"5,1","38,00"
5032,ad099b0a57bf5ff1810e78a78528a7ff,S,S,S,2013,SIF002,Fundamentos dos Sistemas de Informação,APROVADO,"6,5","38,00"
5033,ad099b0a57bf5ff1810e78a78528a7ff,S,S,S,2013,SIF004,Lógica Computacional,APROVADO,"6,2","38,00"
5034,ad099b0a57bf5ff1810e78a78528a7ff,S,S,S,2013,SIF005,Matemática Discreta,APROVADO,"7,0","38,00"
5035,ad099b0a57bf5ff1810e78a78528a7ff,S,S,S,2013,SIF006,Língua Portuguesa,APROVADO,"6,0","38,00"
5036,ad099b0a57bf5ff1810e78a78528a7ff,S,S,S,2013,SIF008,Teoria da Computação,APROVADO,"6,5","38,00"
5037,ad099b0a57bf5ff1810e78a78528a7ff,S,S,S,2013,SIF008,Teoria da Computação,REPROVADO POR NOTA,"4,9","38,00"
5038,ad099b0a57bf5ff1810e78a78528a7ff,S,S,S,2013,SIF009,Linguagem de Programação I,APROVADO,"5,0","38,00"
5039,ad099b0a57bf5ff1810e78a78528a7ff,S,S,S,2013,SIF009,Linguagem de Programação I,REPROVADO POR NOTA,"4,8","38,00"
5040,ad099b0a57bf5ff1810e78a78528a7ff,S,S,S,2013,SIF010,Linguagem de Programação II,REPROVADO POR NOTA,"2,1","38,00"
5041,ad099b0a57bf5ff1810e78a78528a7ff,S,S,S,2013,SIF012,Linguagem de Programação IV,APROVADO,"6,1","38,00"
5042,ad099b0a57bf5ff1810e78a78528a7ff,S,S,S,2013,SIF015,Programação para WEB I,APROVADO,"6,5","38,00"
5043,ad099b0a57bf5ff1810e78a78528a7ff,S,S,S,2013,SIF016,Programação para Web II,REPROVADO POR NOTA,"2,4","38,00"
5044,ad099b0a57bf5ff1810e78a78528a7ff,S,S,S,2013,SIF019,Arquitetura e Organização de Computadores,APROVADO,"6,9","38,00"
5045,eb5becad4722119100c4130875543fc3,S,S,N,2011,SIF064,Cálculo Aplicado,APROVADO,"5,0","48,00"
5046,eb5becad4722119100c4130875543fc3,S,S,N,2011,SIF001,Algoritmos,REPROVADO POR NOTA,"3,8","48,00"
5047,eb5becad4722119100c4130875543fc3,S,S,N,2011,SIF002,Fundamentos dos Sistemas de Informação,APROVADO,"5,0","48,00"
5048,eb5becad4722119100c4130875543fc3,S,S,N,2011,SIF003,Iniciação à Pesquisa Científica,REPROVADO POR NOTA,"3,4","48,00"
5049,eb5becad4722119100c4130875543fc3,S,S,N,2011,SIF004,Lógica Computacional,APROVADO,"5,7","48,00"
5050,eb5becad4722119100c4130875543fc3,S,S,N,2011,SIF005,Matemática Discreta,REPROVADO POR NOTA,"3,4","48,00"
5051,eb5becad4722119100c4130875543fc3,S,S,N,2011,SIF006,Língua Portuguesa,REPROVADO POR NOTA,"4,0","48,00"
5052,eb5becad4722119100c4130875543fc3,S,S,N,2011,SIF008,Teoria da Computação,REPROVADO POR NOTA,"3,2","48,00"
5053,eb5becad4722119100c4130875543fc3,S,S,N,2011,SIF009,Linguagem de Programação I,REPROVADO POR NOTA,"3,7","48,00"
5054,eb5becad4722119100c4130875543fc3,S,S,N,2011,SIF015,Programação para WEB I,REPROVADO POR NOTA,"3,3","48,00"
5055,eb5becad4722119100c4130875543fc3,S,S,N,2011,SIF016,Programação para Web II,REPROVADO NOTA & FREQ.,"0,2","48,00"
5056,eb5becad4722119100c4130875543fc3,S,S,N,2011,SIF019,Arquitetura e Organização de Computadores,REPROVADO POR NOTA,"4,0","48,00"
5057,eb5becad4722119100c4130875543fc3,S,S,N,2011,SIF021,Estrutura de Dados I,REPROVADO NOTA & FREQ.,"0,0","48,00"
5058,eb5becad4722119100c4130875543fc3,S,S,N,2011,SIF024,Modelagem de Negócios,REPROVADO NOTA & FREQ.,"0,1","48,00"
5059,eb5becad4722119100c4130875543fc3,S,S,N,2011,SIF026,Paradigmas de Programação,REPROVADO NOTA & FREQ.,"0,0","48,00"
5060,eb5becad4722119100c4130875543fc3,S,S,N,2011,SIF054,Oficina de Criatividade,REPROVADO POR NOTA,"3,1","48,00"
5061,eb5becad4722119100c4130875543fc3,S,S,N,2011,SIF055,Tecnologias de Apoio Educacional,APROVADO,"5,0","48,00"
5062,eb5becad4722119100c4130875543fc3,S,S,N,2011,SIF056,Introdução a Orientação a Objetos,REPROVADO NOTA & FREQ.,"0,2","48,00"
5063,eb5becad4722119100c4130875543fc3,S,S,N,2011,SIF063,Fundamentos da Administração,REPROVADO NOTA & FREQ.,"0,0","48,00"
5064,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF015,Programação para WEB I,APROVADO,"7,9","52,00"
5065,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF016,Programação para Web II,APROVADO,"5,1","52,00"
5066,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF017,Programação para Web III,APROVADO,"7,1","52,00"
5067,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF019,Arquitetura e Organização de Computadores,APROVADO,"6,4","52,00"
5068,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF021,Estrutura de Dados I,APROVADO,"6,0","52,00"
5069,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF022,Estrutura de Dados II,APROVADO,"5,8","52,00"
5070,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF024,Modelagem de Negócios,APROVADO,"6,4","52,00"
5071,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF026,Paradigmas de Programação,APROVADO,"6,9","52,00"
5072,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF027,Banco de Dados I,APROVADO,"6,0","52,00"
5073,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF028,Banco de Dados II,APROVADO,"6,2","52,00"
5074,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF029,Sistemas Operacionais I,APROVADO,"6,6","52,00"
5075,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF030,Sistemas Operacionais II,APROVADO,"7,9","52,00"
5076,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF031,Engenharia de Software I,APROVADO,"6,3","52,00"
5077,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF032,Engenharia de Software II,APROVADO,"5,9","52,00"
5078,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF034,Engenharia de Software IV,APROVADO,"6,8","52,00"
5079,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF035,Interface Humano Computador,APROVADO,"5,4","52,00"
5080,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF037,Fundamentos de Probabilidade e Estatística,APROVADO,"5,6","52,00"
5081,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF038,Redes de Computadores I,APROVADO,"5,4","52,00"
5082,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF039,Redes de Computadores II,APROVADO,"6,3","52,00"
5083,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF040,Projeto de Sistemas I,APROVADO,"6,4","52,00"
5084,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF041,Projeto de Sistemas II,APROVADO,"6,9","52,00"
5085,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF042,Pesquisa Operacional,APROVADO,"6,6","52,00"
5086,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF043,Gerência de Projetos,APROVADO,"7,6","52,00"
5087,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF044,Tópicos Avançados em SI I,APROVADO,"5,2","52,00"
5088,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF047,Gestão Financeira de Negócios,APROVADO,"5,7","52,00"
5089,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF054,Oficina de Criatividade,APROVADO,"7,1","52,00"
5090,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF055,Tecnologias de Apoio Educacional,APROVADO,"8,5","52,00"
5091,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF056,Introdução a Orientação a Objetos,APROVADO,"7,3","52,00"
5092,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF057,Computador e Sociedade,APROVADO,"5,7","52,00"
5093,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF058,Elaboração de Projetos SI,APROVADO,"6,8","52,00"
5094,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF060,Empreendedorismo,APROVADO,"7,1","52,00"
5095,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF062,Sistemas de Gestão de Negócios e Apoio a Decisão,APROVADO,"6,7","52,00"
5096,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF063,Fundamentos da Administração,APROVADO,"5,6","52,00"
5097,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF064,Cálculo Aplicado,APROVADO,"6,5","52,00"
5098,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF067,Engenharia de Software III,APROVADO,"7,1","52,00"
5099,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF068,Tópicos em Linguagem de Programação,APROVADO,"7,0","52,00"
5100,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF069,Segurança e Auditoria de Sistemas,APROVADO,"7,2","52,00"
5101,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF070,Tópicos Especiais em Sistemas de Informação,APROVADO,"5,0","52,00"
5102,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF001,Algoritmos,APROVADO,"6,8","52,00"
5103,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF002,Fundamentos dos Sistemas de Informação,APROVADO,"7,5","52,00"
5104,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF003,Iniciação à Pesquisa Científica,APROVADO,"6,4","52,00"
5105,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF004,Lógica Computacional,APROVADO,"7,5","52,00"
5106,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF005,Matemática Discreta,APROVADO,"6,8","52,00"
5107,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF006,Língua Portuguesa,APROVADO,"8,3","52,00"
5108,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF008,Teoria da Computação,APROVADO,"7,0","52,00"
5109,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF009,Linguagem de Programação I,APROVADO,"5,9","52,00"
5110,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF010,Linguagem de Programação II,APROVADO,"6,3","52,00"
5111,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF011,Linguagem de Programação III,APROVADO,"5,3","52,00"
5112,03f29b758ec61b6cebe0c90352b3f5b1,N,S,S,2010,SIF012,Linguagem de Programação IV,APROVADO,"6,8","52,00"
5113,01b7ea7f841b3e350e1aeea7f6c2b84d,S,S,N,2010,SIF001,Algoritmos,REPROVADO NOTA & FREQ.,"2,0","35,00"
5114,01b7ea7f841b3e350e1aeea7f6c2b84d,S,S,N,2010,SIF001,Algoritmos,REPROVADO POR NOTA,"3,0","35,00"
5115,01b7ea7f841b3e350e1aeea7f6c2b84d,S,S,N,2010,SIF002,Fundamentos dos Sistemas de Informação,APROVADO,"5,0","35,00"
5116,01b7ea7f841b3e350e1aeea7f6c2b84d,S,S,N,2010,SIF003,Iniciação à Pesquisa Científica,APROVADO,"5,0","35,00"
5117,01b7ea7f841b3e350e1aeea7f6c2b84d,S,S,N,2010,SIF004,Lógica Computacional,REPROVADO NOTA & FREQ.,"2,0","35,00"
5118,01b7ea7f841b3e350e1aeea7f6c2b84d,S,S,N,2010,SIF004,Lógica Computacional,REPROVADO POR NOTA,"3,2","35,00"
5119,01b7ea7f841b3e350e1aeea7f6c2b84d,S,S,N,2010,SIF005,Matemática Discreta,REPROVADO NOTA & FREQ.,"2,7","35,00"
5120,01b7ea7f841b3e350e1aeea7f6c2b84d,S,S,N,2010,SIF005,Matemática Discreta,REPROVADO POR NOTA,"2,8","35,00"
5121,01b7ea7f841b3e350e1aeea7f6c2b84d,S,S,N,2010,SIF006,Língua Portuguesa,APROVADO,"5,3","35,00"
5122,01b7ea7f841b3e350e1aeea7f6c2b84d,S,S,N,2010,SIF008,Teoria da Computação,REPROVADO NOTA & FREQ.,"2,1","35,00"
5123,01b7ea7f841b3e350e1aeea7f6c2b84d,S,S,N,2010,SIF008,Teoria da Computação,REPROVADO NOTA & FREQ.,"1,1","35,00"
5124,01b7ea7f841b3e350e1aeea7f6c2b84d,S,S,N,2010,SIF008,Teoria da Computação,REPROVADO POR NOTA,"4,2","35,00"
5125,01b7ea7f841b3e350e1aeea7f6c2b84d,S,S,N,2010,SIF009,Linguagem de Programação I,REPROVADO NOTA & FREQ.,"1,9","35,00"
5126,01b7ea7f841b3e350e1aeea7f6c2b84d,S,S,N,2010,SIF009,Linguagem de Programação I,REPROVADO NOTA & FREQ.,"1,1","35,00"
5127,01b7ea7f841b3e350e1aeea7f6c2b84d,S,S,N,2010,SIF009,Linguagem de Programação I,REPROVADO POR NOTA,"3,0","35,00"
5128,01b7ea7f841b3e350e1aeea7f6c2b84d,S,S,N,2010,SIF015,Programação para WEB I,REPROVADO POR NOTA,"2,1","35,00"
5129,01b7ea7f841b3e350e1aeea7f6c2b84d,S,S,N,2010,SIF015,Programação para WEB I,REPROVADO NOTA & FREQ.,"1,1","35,00"
5130,01b7ea7f841b3e350e1aeea7f6c2b84d,S,S,N,2010,SIF015,Programação para WEB I,REPROVADO POR NOTA,"4,5","35,00"
5131,01b7ea7f841b3e350e1aeea7f6c2b84d,S,S,N,2010,SIF019,Arquitetura e Organização de Computadores,REPROVADO NOTA & FREQ.,"1,1","35,00"
5132,01b7ea7f841b3e350e1aeea7f6c2b84d,S,S,N,2010,SIF019,Arquitetura e Organização de Computadores,REPROVADO NOTA & FREQ.,"3,1","35,00"
5133,01b7ea7f841b3e350e1aeea7f6c2b84d,S,S,N,2010,SIF019,Arquitetura e Organização de Computadores,REPROVADO POR NOTA,"2,6","35,00"
5134,01b7ea7f841b3e350e1aeea7f6c2b84d,S,S,N,2010,SIF054,Oficina de Criatividade,REPROVADO NOTA & FREQ.,"2,0","35,00"
5135,01b7ea7f841b3e350e1aeea7f6c2b84d,S,S,N,2010,SIF054,Oficina de Criatividade,REPROVADO POR NOTA,"3,3","35,00"
5136,01b7ea7f841b3e350e1aeea7f6c2b84d,S,S,N,2010,SIF055,Tecnologias de Apoio Educacional,APROVADO,"7,5","35,00"
5137,01b7ea7f841b3e350e1aeea7f6c2b84d,S,S,N,2010,SIF063,Fundamentos da Administração,REPROVADO POR FREQ.,"5,0","35,00"
5138,01b7ea7f841b3e350e1aeea7f6c2b84d,S,S,N,2010,SIF064,Cálculo Aplicado,REPROVADO NOTA & FREQ.,"2,2","35,00"
5139,01b7ea7f841b3e350e1aeea7f6c2b84d,S,S,N,2010,SIF064,Cálculo Aplicado,REPROVADO POR NOTA,"1,1","35,00"
5140,01b7ea7f841b3e350e1aeea7f6c2b84d,S,S,N,2010,SIF064,Cálculo Aplicado,REPROVADO POR NOTA,"3,5","35,00"
5141,e2ab2a15cb7ab1178f3a8eb2a832c0af,N,S,S,2010,SIF029,Sistemas Operacionais I,APROVADO,"6,0","54,00"
5142,e2ab2a15cb7ab1178f3a8eb2a832c0af,N,S,S,2010,SIF030,Sistemas Operacionais II,APROVADO,"7,2","54,00"
5143,e2ab2a15cb7ab1178f3a8eb2a832c0af,N,S,S,2010,SIF031,Engenharia de Software I,APROVADO,"6,3","54,00"
5144,e2ab2a15cb7ab1178f3a8eb2a832c0af,N,S,S,2010,SIF032,Engenharia de Software II,APROVADO,"5,7","54,00"
5145,e2ab2a15cb7ab1178f3a8eb2a832c0af,N,S,S,2010,SIF034,Engenharia de Software IV,APROVADO,"7,3","54,00"
5146,e2ab2a15cb7ab1178f3a8eb2a832c0af,N,S,S,2010,SIF035,Interface Humano Computador,APROVADO,"8,0","54,00"
5147,e2ab2a15cb7ab1178f3a8eb2a832c0af,N,S,S,2010,SIF037,Fundamentos de Probabilidade e Estatística,REPROVADO POR NOTA,"4,4","54,00"
5148,e2ab2a15cb7ab1178f3a8eb2a832c0af,N,S,S,2010,SIF037,Fundamentos de Probabilidade e Estatística,APROVADO,"5,5","54,00"
5149,e2ab2a15cb7ab1178f3a8eb2a832c0af,N,S,S,2010,SIF038,Redes de Computadores I,APROVADO,"5,9","54,00"
5150,e2ab2a15cb7ab1178f3a8eb2a832c0af,N,S,S,2010,SIF039,Redes de Computadores II,APROVADO,"7,1","54,00"
5151,e2ab2a15cb7ab1178f3a8eb2a832c0af,N,S,S,2010,SIF040,Projeto de Sistemas I,APROVADO,"5,0","54,00"
5152,e2ab2a15cb7ab1178f3a8eb2a832c0af,N,S,S,2010,SIF041,Projeto de Sistemas II,APROVADO,"7,0","54,00"
5153,e2ab2a15cb7ab1178f3a8eb2a832c0af,N,S,S,2010,SIF042,Pesquisa Operacional,APROVADO,"5,0","54,00"
5154,e2ab2a15cb7ab1178f3a8eb2a832c0af,N,S,S,2010,SIF043,Gerência de Projetos,APROVADO,"7,0","54,00"
5155,e2ab2a15cb7ab1178f3a8eb2a832c0af,N,S,S,2010,SIF044,Tópicos Avançados em SI I,APROVADO,"7,8","54,00"
5156,e2ab2a15cb7ab1178f3a8eb2a832c0af,N,S,S,2010,SIF047,Gestão Financeira de Negócios,APROVADO,"5,7","54,00"
5157,e2ab2a15cb7ab1178f3a8eb2a832c0af,N,S,S,2010,SIF054,Oficina de Criatividade,APROVADO,"7,2","54,00"
